entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000163,ID-0050,acct-okt-ID-0050-06802e,okta,role-okt-001,Org Admin,True,perm-okt-01-00,mfa-config,read,read,False,2026-01-13T12:44:11.753005
ENT-000164,ID-0050,acct-sal-ID-0050-021c7d,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2026-03-24T12:44:11.753005
ENT-000165,ID-0050,acct-sal-ID-0050-021c7d,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-03-24T12:44:11.753005
ENT-000166,ID-0050,acct-git-ID-0050-e4fe84,github,role-git-001,Admin,True,perm-git-02-04,actions,admin,admin,True,2026-04-24T12:44:11.753005
ENT-000167,ID-0050,acct-git-ID-0050-e4fe84,github,role-git-001,Admin,True,perm-git-03-00,packages,read,read,False,2026-04-24T12:44:11.753005
ENT-000168,ID-0050,acct-git-ID-0050-e4fe84,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2026-04-24T12:44:11.753005
ENT-000169,ID-0050,acct-aws-ID-0050-1e4768,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-00-02,s3://prod-data,create,write,False,2025-10-06T12:44:11.753005
ENT-000170,ID-0050,acct-aws-ID-0050-1e4768,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-02-00,iam:*,read,read,False,2025-10-06T12:44:11.753005
ENT-000171,ID-0050,acct-aws-ID-0050-1e4768,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-03-01,rds:prod,write,write,False,2025-10-06T12:44:11.753005
ENT-000172,ID-0051,acct-act-ID-0051-3f6e9a,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-02,domain-controller,create,write,False,2025-09-13T12:44:11.753005
ENT-000173,ID-0051,acct-act-ID-0051-3f6e9a,active_directory,role-act-001,Enterprise Admin,True,perm-act-01-01,file-server,write,write,False,2025-09-13T12:44:11.753005
ENT-000174,ID-0051,acct-act-ID-0051-3f6e9a,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-03,domain-controller,delete,admin,True,2025-09-13T12:44:11.753005
ENT-000175,ID-0051,acct-aws-ID-0051-9a1c3c,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2026-01-23T12:44:11.753005
ENT-000176,ID-0051,acct-aws-ID-0051-9a1c3c,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2026-01-23T12:44:11.753005
ENT-000177,ID-0051,acct-aws-ID-0051-9a1c3c,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2026-01-23T12:44:11.753005
ENT-000178,ID-0051,acct-aws-ID-0051-9a1c3c,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2026-01-23T12:44:11.753005
ENT-000179,ID-0051,acct-okt-ID-0051-b7f7d5,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2025-08-30T12:44:11.753005
ENT-000180,ID-0051,acct-okt-ID-0051-b7f7d5,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-08-30T12:44:11.753005
ENT-000181,ID-0051,acct-sal-ID-0051-0d0d28,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-12-24T12:44:11.753005
ENT-000182,ID-0051,acct-sal-ID-0051-0d0d28,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-12-24T12:44:11.753005
ENT-000183,ID-0051,acct-sal-ID-0051-0d0d28,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2025-12-24T12:44:11.753005
ENT-000184,ID-0051,acct-sal-ID-0051-0d0d28,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2025-12-24T12:44:11.753005
ENT-000185,ID-0051,acct-sal-ID-0051-0d0d28,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2025-12-24T12:44:11.753005
ENT-000186,ID-0052,acct-aws-ID-0052-9d9ad7,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-07-12T12:44:11.753005
ENT-000187,ID-0052,acct-aws-ID-0052-9d9ad7,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-07-12T12:44:11.753005
ENT-000188,ID-0052,acct-aws-ID-0052-9d9ad7,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-07-12T12:44:11.753005
ENT-000189,ID-0052,acct-aws-ID-0052-9d9ad7,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-07-12T12:44:11.753005
ENT-000190,ID-0052,acct-sal-ID-0052-1bfb29,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2026-04-10T12:44:11.753005
ENT-000191,ID-0052,acct-sal-ID-0052-1bfb29,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-04-10T12:44:11.753005
ENT-000192,ID-0052,acct-okt-ID-0052-8d118b,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2025-10-18T12:44:11.753005
ENT-000193,ID-0052,acct-okt-ID-0052-8d118b,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-10-18T12:44:11.753005
ENT-000194,ID-0053,acct-act-ID-0053-37c0f3,active_directory,role-act-000,Domain Admin,True,perm-act-01-01,file-server,write,write,False,2026-03-16T12:44:11.753005
ENT-000195,ID-0053,acct-sal-ID-0053-c9688c,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2026-01-25T12:44:11.753005
ENT-000196,ID-0053,acct-sal-ID-0053-c9688c,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-01-25T12:44:11.753005
ENT-000197,ID-0053,acct-okt-ID-0053-459f25,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2026-03-28T12:44:11.753005
ENT-000198,ID-0053,acct-okt-ID-0053-459f25,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2026-03-28T12:44:11.753005
ENT-000199,ID-0054,acct-act-ID-0054-919855,active_directory,role-act-002,Schema Admin,True,perm-act-01-02,file-server,create,write,False,2026-05-02T12:44:11.753005
ENT-000200,ID-0054,acct-act-ID-0054-919855,active_directory,role-act-002,Schema Admin,True,perm-act-02-04,exchange,admin,admin,True,2026-05-02T12:44:11.753005
ENT-000201,ID-0054,acct-act-ID-0054-919855,active_directory,role-act-002,Schema Admin,True,perm-act-02-01,exchange,write,write,False,2026-05-02T12:44:11.753005
ENT-000202,ID-0054,acct-act-ID-0054-919855,active_directory,role-act-002,Schema Admin,True,perm-act-00-05,domain-controller,execute,write,False,2026-05-02T12:44:11.753005
ENT-000203,ID-0054,acct-okt-ID-0054-bba105,okta,role-okt-000,Super Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2026-02-03T12:44:11.753005
ENT-000204,ID-0054,acct-okt-ID-0054-bba105,okta,role-okt-000,Super Admin,True,perm-okt-03-00,api-tokens,read,read,False,2026-02-03T12:44:11.753005
ENT-000205,ID-0054,acct-okt-ID-0054-bba105,okta,role-okt-000,Super Admin,True,perm-okt-00-00,sso-apps,read,read,False,2026-02-03T12:44:11.753005
ENT-000206,ID-0054,acct-okt-ID-0054-bba105,okta,role-okt-000,Super Admin,True,perm-okt-01-02,mfa-config,create,write,False,2026-02-03T12:44:11.753005
ENT-000207,ID-0055,acct-sal-ID-0055-888789,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2025-11-24T12:44:11.753005
ENT-000208,ID-0055,acct-sal-ID-0055-888789,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-11-24T12:44:11.753005
ENT-000209,ID-0055,acct-act-ID-0055-b8586d,active_directory,role-act-002,Schema Admin,True,perm-act-01-02,file-server,create,write,False,2026-04-02T12:44:11.753005
ENT-000210,ID-0055,acct-act-ID-0055-b8586d,active_directory,role-act-002,Schema Admin,True,perm-act-02-04,exchange,admin,admin,True,2026-04-02T12:44:11.753005
ENT-000211,ID-0055,acct-act-ID-0055-b8586d,active_directory,role-act-002,Schema Admin,True,perm-act-02-01,exchange,write,write,False,2026-04-02T12:44:11.753005
ENT-000212,ID-0055,acct-act-ID-0055-b8586d,active_directory,role-act-002,Schema Admin,True,perm-act-00-05,domain-controller,execute,write,False,2026-04-02T12:44:11.753005
ENT-000213,ID-0055,acct-aws-ID-0055-e17c8e,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-08-18T12:44:11.753005
ENT-000214,ID-0055,acct-aws-ID-0055-e17c8e,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-08-18T12:44:11.753005
ENT-000215,ID-0055,acct-aws-ID-0055-e17c8e,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-08-18T12:44:11.753005
ENT-000216,ID-0055,acct-aws-ID-0055-e17c8e,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-08-18T12:44:11.753005
ENT-000217,ID-0055,acct-okt-ID-0055-201c54,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2025-09-12T12:44:11.753005
ENT-000218,ID-0055,acct-okt-ID-0055-201c54,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-09-12T12:44:11.753005
ENT-000219,ID-0056,acct-aws-ID-0056-2edef2,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-11-03T12:44:11.753005
ENT-000220,ID-0056,acct-aws-ID-0056-2edef2,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-11-03T12:44:11.753005
ENT-000221,ID-0056,acct-aws-ID-0056-2edef2,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-11-03T12:44:11.753005
ENT-000222,ID-0056,acct-aws-ID-0056-2edef2,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-11-03T12:44:11.753005
ENT-000223,ID-0056,acct-sal-ID-0056-3deb5c,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-09-06T12:44:11.753005
ENT-000224,ID-0056,acct-sal-ID-0056-3deb5c,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-09-06T12:44:11.753005
ENT-000225,ID-0056,acct-sal-ID-0056-3deb5c,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2025-09-06T12:44:11.753005
ENT-000226,ID-0056,acct-sal-ID-0056-3deb5c,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2025-09-06T12:44:11.753005
ENT-000227,ID-0056,acct-sal-ID-0056-3deb5c,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2025-09-06T12:44:11.753005
ENT-000228,ID-0056,acct-git-ID-0056-cb170d,github,role-git-001,Admin,True,perm-git-02-04,actions,admin,admin,True,2025-11-15T12:44:11.753005
ENT-000229,ID-0056,acct-git-ID-0056-cb170d,github,role-git-001,Admin,True,perm-git-03-00,packages,read,read,False,2025-11-15T12:44:11.753005
ENT-000230,ID-0056,acct-git-ID-0056-cb170d,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-11-15T12:44:11.753005
ENT-000231,ID-0056,acct-okt-ID-0056-2df2d0,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2025-10-21T12:44:11.753005
ENT-000232,ID-0056,acct-okt-ID-0056-2df2d0,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-10-21T12:44:11.753005
ENT-000233,ID-0057,acct-aws-ID-0057-e53c79,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-05-00,kms:*,read,read,False,2026-04-12T12:44:11.753005
ENT-000234,ID-0057,acct-aws-ID-0057-e53c79,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-04-01,lambda:*,write,write,False,2026-04-12T12:44:11.753005
ENT-000235,ID-0057,acct-git-ID-0057-283220,github,role-git-000,Owner,True,perm-git-04-02,settings,create,write,False,2026-06-18T12:44:11.753005
ENT-000236,ID-0057,acct-git-ID-0057-283220,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2026-06-18T12:44:11.753005
ENT-000237,ID-0057,acct-git-ID-0057-283220,github,role-git-000,Owner,True,perm-git-01-02,repos:public,create,write,False,2026-06-18T12:44:11.753005
ENT-000238,ID-0057,acct-git-ID-0057-283220,github,role-git-000,Owner,True,perm-git-01-05,repos:public,execute,write,False,2026-06-18T12:44:11.753005
ENT-000239,ID-0057,acct-git-ID-0057-283220,github,role-git-000,Owner,True,perm-git-02-02,actions,create,write,False,2026-06-18T12:44:11.753005
ENT-000240,ID-0058,acct-sal-ID-0058-8bae80,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2025-07-16T12:44:11.753005
ENT-000241,ID-0058,acct-sal-ID-0058-8bae80,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-07-16T12:44:11.753005
ENT-000242,ID-0058,acct-git-ID-0058-748e1d,github,role-git-000,Owner,True,perm-git-04-02,settings,create,write,False,2025-11-03T12:44:11.753005
ENT-000243,ID-0058,acct-git-ID-0058-748e1d,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2025-11-03T12:44:11.753005
ENT-000244,ID-0058,acct-git-ID-0058-748e1d,github,role-git-000,Owner,True,perm-git-01-02,repos:public,create,write,False,2025-11-03T12:44:11.753005
ENT-000245,ID-0058,acct-git-ID-0058-748e1d,github,role-git-000,Owner,True,perm-git-01-05,repos:public,execute,write,False,2025-11-03T12:44:11.753005
ENT-000246,ID-0058,acct-git-ID-0058-748e1d,github,role-git-000,Owner,True,perm-git-02-02,actions,create,write,False,2025-11-03T12:44:11.753005
ENT-000247,ID-0058,acct-okt-ID-0058-8bf007,okta,role-okt-002,App Admin,True,perm-okt-02-01,user-management,write,write,False,2026-04-09T12:44:11.753005
ENT-000248,ID-0058,acct-okt-ID-0058-8bf007,okta,role-okt-002,App Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2026-04-09T12:44:11.753005
ENT-000249,ID-0058,acct-aws-ID-0058-9446b8,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-05-00,kms:*,read,read,False,2026-01-06T12:44:11.753005
ENT-000250,ID-0058,acct-aws-ID-0058-9446b8,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-04-01,lambda:*,write,write,False,2026-01-06T12:44:11.753005
ENT-000251,ID-0059,acct-sal-ID-0059-091531,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-07-07T12:44:11.753005
ENT-000252,ID-0059,acct-sal-ID-0059-091531,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-07-07T12:44:11.753005
ENT-000253,ID-0059,acct-sal-ID-0059-091531,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2025-07-07T12:44:11.753005
ENT-000254,ID-0059,acct-sal-ID-0059-091531,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2025-07-07T12:44:11.753005
ENT-000255,ID-0059,acct-sal-ID-0059-091531,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2025-07-07T12:44:11.753005
ENT-000256,ID-0059,acct-aws-ID-0059-febdbf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-06-28T12:44:11.753005
ENT-000257,ID-0059,acct-aws-ID-0059-febdbf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-06-28T12:44:11.753005
ENT-000258,ID-0059,acct-aws-ID-0059-febdbf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-06-28T12:44:11.753005
ENT-000259,ID-0059,acct-aws-ID-0059-febdbf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-06-28T12:44:11.753005
ENT-000260,ID-0060,acct-git-ID-0060-91a201,github,role-git-000,Owner,True,perm-git-04-02,settings,create,write,False,2025-11-18T12:44:11.753005
ENT-000261,ID-0060,acct-git-ID-0060-91a201,github,role-git-000,Owner,True,perm-git-04-01,settings,write,write,False,2025-11-18T12:44:11.753005
ENT-000262,ID-0060,acct-git-ID-0060-91a201,github,role-git-000,Owner,True,perm-git-01-02,repos:public,create,write,False,2025-11-18T12:44:11.753005
ENT-000263,ID-0060,acct-git-ID-0060-91a201,github,role-git-000,Owner,True,perm-git-01-05,repos:public,execute,write,False,2025-11-18T12:44:11.753005
ENT-000264,ID-0060,acct-git-ID-0060-91a201,github,role-git-000,Owner,True,perm-git-02-02,actions,create,write,False,2025-11-18T12:44:11.753005
ENT-000265,ID-0060,acct-aws-ID-0060-5a51c4,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2025-07-23T12:44:11.753005
ENT-000266,ID-0060,acct-aws-ID-0060-5a51c4,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2025-07-23T12:44:11.753005
ENT-000267,ID-0060,acct-aws-ID-0060-5a51c4,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2025-07-23T12:44:11.753005
ENT-000268,ID-0060,acct-aws-ID-0060-5a51c4,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2025-07-23T12:44:11.753005
ENT-000269,ID-0060,acct-okt-ID-0060-8407c2,okta,role-okt-001,Org Admin,True,perm-okt-00-05,sso-apps,execute,write,False,2025-08-14T12:44:11.753005
ENT-000270,ID-0060,acct-okt-ID-0060-8407c2,okta,role-okt-001,Org Admin,True,perm-okt-04-00,policies,read,read,False,2025-08-14T12:44:11.753005
ENT-000271,ID-0060,acct-okt-ID-0060-8407c2,okta,role-okt-001,Org Admin,True,perm-okt-00-03,sso-apps,delete,admin,True,2025-08-14T12:44:11.753005
ENT-000272,ID-0060,acct-okt-ID-0060-8407c2,okta,role-okt-001,Org Admin,True,perm-okt-01-03,mfa-config,delete,admin,True,2025-08-14T12:44:11.753005
ENT-000273,ID-0060,acct-okt-ID-0060-8407c2,okta,role-okt-001,Org Admin,True,perm-okt-01-00,mfa-config,read,read,False,2025-08-14T12:44:11.753005
ENT-000274,ID-0061,acct-aws-ID-0061-3bf660,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-00-02,s3://prod-data,create,write,False,2026-02-15T12:44:11.753005
ENT-000275,ID-0061,acct-aws-ID-0061-3bf660,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-02-00,iam:*,read,read,False,2026-02-15T12:44:11.753005
ENT-000276,ID-0061,acct-aws-ID-0061-3bf660,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-03-01,rds:prod,write,write,False,2026-02-15T12:44:11.753005
ENT-000277,ID-0061,acct-sal-ID-0061-dc700a,salesforce,role-sal-000,System Administrator,True,perm-sal-04-02,setup,create,write,False,2025-09-19T12:44:11.753005
ENT-000278,ID-0061,acct-sal-ID-0061-dc700a,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2025-09-19T12:44:11.753005
ENT-000279,ID-0062,acct-sal-ID-0062-2b2b69,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2026-04-06T12:44:11.753005
ENT-000280,ID-0062,acct-sal-ID-0062-2b2b69,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2026-04-06T12:44:11.753005
ENT-000281,ID-0062,acct-sal-ID-0062-2b2b69,salesforce,role-sal-001,Modify All Data,True,perm-sal-01-05,contacts,execute,write,False,2026-04-06T12:44:11.753005
ENT-000282,ID-0062,acct-sal-ID-0062-2b2b69,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-04,setup,admin,admin,True,2026-04-06T12:44:11.753005
ENT-000283,ID-0062,acct-sal-ID-0062-2b2b69,salesforce,role-sal-001,Modify All Data,True,perm-sal-03-02,reports,create,write,False,2026-04-06T12:44:11.753005
ENT-000284,ID-0062,acct-git-ID-0062-e49c3f,github,role-git-001,Admin,True,perm-git-02-04,actions,admin,admin,True,2025-10-07T12:44:11.753005
ENT-000285,ID-0062,acct-git-ID-0062-e49c3f,github,role-git-001,Admin,True,perm-git-03-00,packages,read,read,False,2025-10-07T12:44:11.753005
ENT-000286,ID-0062,acct-git-ID-0062-e49c3f,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-10-07T12:44:11.753005
ENT-000287,ID-0062,acct-aws-ID-0062-a6d8bf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-01-00,ec2:*,read,read,False,2026-03-25T12:44:11.753005
ENT-000288,ID-0062,acct-aws-ID-0062-a6d8bf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-02,iam:*,create,write,False,2026-03-25T12:44:11.753005
ENT-000289,ID-0062,acct-aws-ID-0062-a6d8bf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-05-04,kms:*,admin,admin,True,2026-03-25T12:44:11.753005
ENT-000290,ID-0062,acct-aws-ID-0062-a6d8bf,aws_iam,role-aws-002,PowerUserAccess,True,perm-aws-02-01,iam:*,write,write,False,2026-03-25T12:44:11.753005
ENT-000291,ID-0063,acct-act-ID-0063-58572e,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-02,domain-controller,create,write,False,2026-02-28T12:44:11.753005
ENT-000292,ID-0063,acct-act-ID-0063-58572e,active_directory,role-act-001,Enterprise Admin,True,perm-act-01-01,file-server,write,write,False,2026-02-28T12:44:11.753005
ENT-000293,ID-0063,acct-act-ID-0063-58572e,active_directory,role-act-001,Enterprise Admin,True,perm-act-00-03,domain-controller,delete,admin,True,2026-02-28T12:44:11.753005
ENT-000294,ID-0063,acct-sal-ID-0063-57db8f,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-03,setup,delete,admin,True,2025-07-17T12:44:11.753005
ENT-000295,ID-0063,acct-sal-ID-0063-57db8f,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-00,setup,read,read,False,2025-07-17T12:44:11.753005
